id_user,hash_user,language_l1,language_l2,gender,age,accent,n_sensitive,n_sample
id06457,a626228e5f0e182b11395850f2b85fc3c0f7154a990885ad2015a3a10e08e52896595620df41faeddd08fccb266a77fef514d24c827eab99c09651ad02c5a366,English,en,female,teens,us,3,4
id03934,a2692e1574a745a1f9ca6ed2489fa882ed0fedde03adcadf0c810600c1d97883832f4edbcc131447669921d75f804ddfe5345efb5bb9a794b55fd49f4c783e29,English,en,female,fifties,african,3,13
id07408,82e184015977a297665b01bffc55f7b099926ed24accd3b28fb043eb862226ed97c0e560fca181e44c3e07c20426c770433267cba6f93cb23a6873172149ad73,English,en,female,thirties,nan,2,2
id01059,1c6ee56bd83ef23957e530bafbf5f5ba1caed65fc67b5019c24f57a5970eceb47118db262db756b9fc47522e9e50564a2ec9fe894c5e7bc59a341b4d7b69700b,English,en,female,thirties,african,3,70
id04158,6ab1fad0d8e1d2fc3ba0c76b7ee58ac26c7788f6e6751ebf2c59ed74c0ea45edac30e914fd6ad10ec2e33c605f9678fcecf26e429b4c75c2cc13fadd1b376a9b,English,en,female,thirties,us,3,12
id00142,69a0609f88e199375d01542fdece3c120c0acc97c25e0fa337d93b740fd9cd7752c9de466b97ae944e3e6a74120a0656395db2e21308c09af70e0dae755385c4,English,en,female,thirties,us,3,353
id04892,f89849937763ab949e8cd0df9bd9bda6de903ee93bed95836a7519c147a09cb687999c16eefa4348e576cbd9757c5cc22a3e9b4c4d0de01d2e0086d743188c2a,English,en,female,fourties,nan,2,9
id03594,b3c408857d523bcddfcff58efeaa0067cd1bc39dd6a8f4be29b8f9196119669a05755f708229abc37a42a9b56caf8f3bc8097c5311ef7dad32d99b18a2e90d21,English,en,female,sixties,nan,2,15
id06543,1227766ef973f07bbfc3141acf4f72aabc3f3d4b1d908b8cd663a7db9457e73de2a101f02666bc15ce8d01691d4d001dcc4c9849a07b912d1a8b2adbe58a7814,English,en,female,twenties,nan,2,4
id03112,8cbd52c5a408f9721da625fef7e53d7b59f90b6de09986666260d9510792b9d0a8b011ad2a1688cd275c0cba5c78dded64c663512997ae3e8fe88cd5d1f76f02,English,en,female,teens,us,3,19
id03459,0e66893b633d61da97c2781cf9217d486dd7565361e950ab1dfd57a86a937b15d12d75767a4e1f6ee0d8411e568da602f9eb5591c2f7b7fe66b47a8d252bc44f,English,en,female,fourties,england,3,16
id03543,bd640979b3be7534b51b6d410eac3838dd3595eb4c7f96e938b51213bf6c43d39dad1a9e07dfd0a6cba7b94f2bb1840dea7e0ee8678b41080559bff378cb2d6e,English,en,female,twenties,us,3,15
id01263,17873efff49f207a2551989c5066e5681f00409ea9ba1052635eb944b7f04a01fe51a071273ae96518d7c4ae3fd9d318785061c7a34f0e5a7239cb49b98d614d,English,en,female,teens,england,3,59
id00135,32fbd7f9b185efe0cbab8ca460db13ce79f37fca1b8be79ba5b329feb977f2c2ca0278c35bf9e673b582acb843e707ae25e49433d8c73fec818d9a669746b08d,English,en,female,nan,nan,1,370
id01680,1342eb792edc3ca5042e275daf3543e30f3bcfe678a1d50e155e8f90e1856312c53fcbd770f1d3258721b6e234f4c852f1641e1a14dcd070ab23a8de439a5c1f,English,en,female,sixties,australia,3,44
id00220,a80be13481df881b71ccfe94687332be7cf60442b14de11ca8619cfb813fe03c9374789a36cf5aff8b50740824ac23e751ff63eebaa2acf6e988c7580b056267,English,en,female,twenties,nan,2,270
id00496,c5a2863d131632e26f561bd9e08621eea6c7aedb70b55a12cfd1e8468f541394b1fd9ebb5c9642ea133b4949d00c701da4369d7c0195c9a689d55b0ba65bc728,English,en,female,twenties,nan,2,141
id05287,e2ca55c3c749b97370454048ec634a9c507676dca7a81e801ac9890eed856e2caf8b9a99ff6948625d8fb5f56cb7379269a815907f8ace9e1f817b8e9343273f,English,en,female,thirties,australia,3,7
id00273,70fef054f571f66d74facf09c7ab408ff81d44cd46f4feb4c58940f57df3a41208f7b68f9af7f3e45a4c10cb575d324db1c4000de1d95dac9e81556c49213dda,English,en,female,fourties,nan,2,238
id03364,f191eae22886ba18e74bd18a18b877f445ddf851e753f8a4f7bd4e4bdc750bf416d09ea0c498db03c20319431c27e6bbc9e68bd990d7aba6a9f9110f25e5c4ab,English,en,female,twenties,nan,2,17
id01054,302a7eb3024a4c836aa8ada9fed1de8c2a4987c0797ab6ffbf81c98ea186838603470afae43037a8366b1b34c1383aa31e8250b706180041df4db055afc52150,English,en,female,twenties,us,3,70
id00554,cd9a88fbd9ebc569f6dbf903d85657dd807ab6e1eefcaa9847284c847133bf3f49422b624460fba66952f3fde8f5c725f5006f1d0691c9985cf183594a415736,English,en,female,fifties,england,3,127
id03859,24afa23b7ba703812b97d53fdd9e5241169a1d4050a29b2fad7e2b77af7775323279211d445309471108e5f5811e98f935e9b568a2be7acb0101996c61ceceb4,English,en,female,thirties,us,3,14
id04787,46cb8f66b27b91effb3864cee303d8acf9a94a1b25a00a671114cf5d7c6cf180b45e5bea427f2a210243db11963f39913334f887d56451fcb5bed4a9a30bf7c0,English,en,female,thirties,us,3,9
id00352,b5e288ad7f2d9539237e645bcb23dc72b035b3b57ccb7406470a43f913261c2f633697c4299dbb05de6b8429ad41d877cedce398de0f4820fad3b25f7855e92b,English,en,female,fourties,england,3,187
id03251,245ac8b6f138fa0412a055f7800e18a6a631e3ba5978d87b9f59a3b4a0affc1ee6db039be4dd987fea54689161fac45e9302f63abe7406cb3bc1607b3f9403c2,English,en,female,twenties,canada,3,18
id06894,2dbe4a78ca2380d6de234323b16dbab310500a28f3e158324bdc16e1d42e44247be29172b26888511eb5d959ff11c7e50a57d6aa492d9b5bbe3ddff0be983f6f,English,en,female,thirties,us,3,3
id00216,88cb399f17bf89e214d79470da456e7416a5cd833463f9dfb44c373f293b993e6ff491c52fed15f68023727447f9c63db2dbd06e78aa306f8c15ea7905d75974,English,en,female,thirties,england,3,273
id05308,e9f3c8d89384e1f788202dc66502ea613f2cb073fe4843f72d66c1398ea7425223bbe0329eaff47c96d4b99c7a31c36d183e9a296faf21c839688ab5ea65937f,English,en,female,fifties,nan,2,7
id02633,8f3610ea1dc010670a928bb934661dc9fc6c08602056e050d11ad5716ba6d1b2371cf18b9668988a6def5b609c20b0bb05a382d7ecd40d4a2ae6a7e190e2d3e2,English,en,female,twenties,us,3,24
id03597,2be3d62c70a2f8dbaaed1e3baf7aceef156cbdb7da53cc1ad80300b99b9c3949cf6e7cead08c60d79bba48ae755841b8c79f613b760e6239f066b68951bf636c,English,en,female,twenties,nan,2,15
id03589,9bf30b54b8c30f01471efa14ff1d9223f42ba6b0754dc74a6c58ff05c7361edf9875e62e7e6c0dd32fe69cdc1dbd7f0bc4ab8b47d9df52035412c2338fd998c5,English,en,female,fifties,us,3,15
id03303,567d10cebb039c952c32d9be58352e794f39f487f6190ab626672e1368d6fe18419d53154b8281aec1ec0e74ff454d901725b7d3952dcb07b46bf596fc69bca6,English,en,female,teens,england,3,18
id02672,3dae503fba1f88c3c8adc8a305905d2b8089a31f827d13e56475aafebe94c60bc1b5b58f7e23f288333e7060cdc18f0bfd23f5e5763e9391ec5544145a3e3d40,English,en,female,fourties,australia,3,24
id02302,edfd68ccf97163d7fc2ac6f2611da4ffc1c7c9c09369015d06ac65bf7d297b0b68f8ab6470cb5d07bfa60de759af8050c197245b2a97a8d4e6f3032de1b40f8b,English,en,female,teens,england,3,30
id04570,f21f4aed01cb9796dee248dd61281a2594b5433733c16a992975745538119a6336a6160d19a007caf622e9dac88334e9b560a79f01c96eac0e25e0772f1a32b0,English,en,female,teens,nan,2,10
id06145,950cba9b4fce9f58cb3e31f10095781a712853147b65fa6af6d1ebd727fd170810a92ade61e3f9a81c9dcd68065ba01ee5082d0853e2db6a9aa6208df457333a,English,en,female,twenties,canada,3,5
id05140,27c6b46f9c79e2a8ae8e100639f5dab609cc99d29661895b716b725797db9a9a348146c997fa503f158ef5973a79f7c237c5b373dcf18d77fe08a2ceff0e7519,English,en,female,twenties,us,3,8
id00292,51de6a4824d808ac6dec52d7ae0f0693b7f49b111c51ca2f37ed3ed1003a5160b8d4eef138f14eb9c402fe175e08766b9e8a27df69b69d670ea118ea743ae146,English,en,female,thirties,england,3,223
id00452,648ee0b2e92bc1a397d4dc4f8e5ea825c1d45d4898a33e9e7acd437f5a9186e463f62ff8d35ecf5e46795f81ba16e94f75131aadf50fdb278b9e6043f674cc03,English,en,female,fourties,nan,2,151
id02894,b8ee33542aaf0757008612151356ca7b9f6af253af9c40317ef32c8891d8ee6f0ed4e327759b2cb15e23d1df1fd09e8bdc5fea7cebd63ecc4df54d2b491fae45,English,en,female,thirties,us,3,21
id00956,f1e179887b4a3b540769eb03d5d30185537d37eb2fd6f578f59d3f1f718f931d4f9c429b8a1c89b7b439cfae22c5aa9170f3420d8eeab965e695d2c89fc945b7,English,en,female,fourties,us,3,80
id01380,a8134cc8f86bef7945632334b8dc3b9b942d91245fcda5d813552492889bfc1d9acd082290aa907bc763bb3ca7bd4bb9542e48d2fb6e9e8408d95e0f63fe1e7d,English,en,female,sixties,us,3,53
id01783,c1720a16b25fc20ae0805b82b6e65117d2cf3d1aaf4dc0a35191da350d3f4bab60c27176f5e09ac93abb73268853a26c5a74ff9e6576f554a2492ce430eaf5ba,English,en,female,thirties,us,3,41
id02610,7dc614bc22e18236a9a39468acf818255ad62cb6be68286c3dd76293d12ae84cfd41e71edf69d49ea57c9b8c17870b77dabd326da77b4500d91dc252da14ad7d,English,en,female,sixties,us,3,25
id05251,71c2180572706e8dff4ee98f1c19993f90f8542562bc7551d66164f5dc244f4594a5f1bf3b728c45720af21e32a35fc4b646ff2760b3e381b8708dd214a088a5,English,en,female,seventies,us,3,7
id03205,ca236d7db2782efd23c216aca97cfc94633774c2dbd9507011e746dc0969ddc99fa694dbc96a78c1e4c152e0648f6742fa55ba363c5b39eb4acdb876c9cebeec,English,en,female,fifties,newzealand,3,18
id00892,cc2de92a1bfbe3603f9b13a13f2e1e18e4f3a0a3076dbe9a5ac12c216d6c4dcb7a0c2f9b8fad557f665bf05cc81df71f6b0ae8644697e6656eadfc9fb72f987f,English,en,female,fifties,england,3,87
id00502,7694c15be6003cea084dcb0b89771a778344c0025155cd0fbba5c0811c161080be39b986a8ce46c4dfb7fb10e99548c79c02a2714c05933d2fdcf4b8a16d7dbc,English,en,female,nan,canada,2,140
id04646,68e698b58743388175f6917bb64d3d9aacc38b5834ae09d1fb4b4202ac30dfe49e54b2384b45684214c1d96e0f9b04cd76a32e25ac6be1a8ff268b96bb58e8ad,English,en,female,fifties,us,3,10
id06216,f261324bd60e7b8c88e987b4f328cb928ad4647ddf909276c5a34d9f1f96f9f9d3a838d7f991d0069a92488c38c83601c2f5d15e4a40f0dbe52ffddc3f23f9cd,English,en,female,thirties,us,3,5
id01011,eb45c440ecc89c89c784fd3d5282d03636d09f085d8bf982d0c0922dfdf11a4254dd062d954288fdbd1aaba791c1fa5a75b5300b13e837cfc6cf84ef0b254544,English,en,female,twenties,nan,2,74
id07483,125e6ae921009941a8334a0bc6464010bcc2de68f45ffc3fcd00c69f41b4d1c2cfad8c4d145df9157e8c8327de62aa05aff0af184ee232f0c66c2d13bbfa379b,English,en,female,twenties,england,3,2
id05358,8a3e11bc8810f79bfd096699625474d4ecd491a27b0a3b2133bdff905fe2f0c08a31f26d77443ba4c26b48037dd7127e610fa2db4300a9b0494a2c9ad80f7590,English,en,female,twenties,nan,2,7
id02738,f04bf531e2d304adb5420d930c71a3f72e8ce7bf3a604ffe4426a753304ccab023ee7c2e8e9b13a973a0bfe217b247d45a73c7738b021ef8fb706ab326092fbf,English,en,female,fourties,england,3,23
id04139,321dc002c3b53683451ad0aeffcd6ae54db56c8e80aa96e29d7f2fc796197a15c84103aaea31e5a4ee7294f19c01e9456c3439496e99c47f7a4f1902da245baf,English,en,female,twenties,us,3,12
id05281,150a17bf0b004dd11e4b756f3d7cdff45546454dc077ba7828223694990b13dfb3db80138b2f0140435da8c3cafd9dc0205d1158b081535770d9f655ad1420a4,English,en,female,twenties,african,3,7
id03568,73892250461fe882549769e7b48ace713bef29c4b282cbcf14892e6a5353e74c2c7f92bde1c729df13881a851dcacd02090b32bf2285a9625106dae5fdd40d56,English,en,female,fifties,us,3,15
id03116,e1e152f4dd434bf475d9bc501f0fb06c3ea901f7dc7f1f7e3cf45bbf355ab1a176e285d7ae75f6216ea2ad008400c2fb7fe2a471ddf4e74580df6340e563ee15,English,en,female,twenties,nan,2,19
id00896,a1bacb0f1e74570378d3b5ee94b8bb7005bfb753aa317582e7cf003b161857539198d640ccb575d5137a0a2c77938bd37742a9a50a57b7bc16593d932612048f,English,en,female,nan,australia,2,87
id00646,b800185e6da2dc036cd80eab7acb6f2efad453de7f25800472a7986d0340895385ef61b313be4f151f1c9b14ac2680e42494b22c6fc728e018602e4660c8fc10,English,en,female,sixties,us,3,112
id04055,1df0d15ab78a1f1c654ddfa598a17827e50072d04cdc5676c2c2d2c781d8a9c76e94d61e6415751eeec575ad05efc50ef41a3348dedf31fb139ece140d2ead3e,English,en,female,fifties,us,3,12
id00379,01e6ad2c84d3d881a8c4302f568a0f2cdd50e8c46d714e8041898d7181a9decf476b5f0bf11b8af1a9aa4acc8d6b7819eb92b0890271bd2b18a943c41848bcd9,English,en,female,sixties,us,3,176
id05757,03f0138e249e7ac006ecb1750ede47aa7d4ec5ba30fa3a483971ce9c232e1e99eb65fef594d242d4e4c1a958c1e13da09e81bbb3aafee37db3ce823f2b2c5986,English,en,female,thirties,philippines,3,6
id05254,9948134f75a6f80e24f33329765f0aa063e7395ba703a1e639d919cc91a54be616195049bfdc063f4273596a5b8208cc77c143a724062436948d3b1a6e752ec7,English,en,female,thirties,us,3,7
id02710,cffa07de04a4e560f7ce40d30a2f71f8ffcdacb689ff5959f88f1215a21f1b017f0189a3b558f96e6bc93a2d1bd98bbcb425df0d714c80e964e9c0fcea5d11d4,English,en,female,thirties,us,3,24
id07243,27bdbf842de58f4e3c3ed44207cae39770e2145c6c9ce9174cc050ab6e9d2c8ca2dda2737992e4893bcb5b1628b13c1db73046429c3b60ea3eeaae910c79cfae,English,en,female,twenties,indian,3,2
id02412,c2f11292ada4ef236a6c351992f154b07cd8e4f979f6a6a3fdde37002b90e5777c1324dcaede7951090f55d560272d32fef544690f2eef0442a6814ef4954ea8,English,en,female,twenties,indian,3,28
id00779,589b94147d1d8b40d255cb05e870f708f69690cdbd960f4e54b2a6d44a7e6f86cb00ddb971d8cc46e42a5f12b6476a69e7916d0547c0a6cf3c72848d7d9a27bc,English,en,female,twenties,canada,3,98
id01224,69a9a3ae6df9fd3d7f88d2128e8943ecfac2443a76c31a8ae0be87abfe8b00936db336bf11176f857670ff9917fddd3cb7617c943db2a752150177cff0a02773,English,en,female,fifties,us,3,60
id01525,0495dd64e15685157fe1cd61c213009618da35501fc7e39bb5dbeab95419af65ddc96923f5a91c0bbf49b3edf38bd7fccf75e009871ccea54c92a63fd7fb9a33,English,en,female,fifties,canada,3,48
id05001,54046eb56f1ac324b9aac3d130c3a9c21587302860f94af092b6e7367e8f75c7854307a9285c2eca71279e48d069e47494931dd59f5427482456b9f45e13acbb,English,en,female,thirties,us,3,9
id04530,dd827ca548f469685d7d21bb88f8727594248ef02059b359e4cfa576404d19c461876d24342fe0f9d02f6719f04a51e9e1abc36d3733f3a310fe948ed646da07,English,en,female,twenties,us,3,10
id01668,5500312511b203e1b02cad347382d6e4be36ace401f3e5aac3df7a56ffef74441c6ca76c18d34d7dd4e242b1a809439705225a553db6ea741309b6b2abdc8329,English,en,female,fourties,england,3,44
id00470,a770aff89752f9e17b1f337e535912138ae0eb02ec948ab5efde2f60c9c65d6d349068ebffe7e256bae995006f2a7712b1ac5db6ecdf9a0ca307668a759da27c,English,en,female,twenties,us,3,147
id05939,292554dc2992a6cfa71015bc5446130ac34a3f9f7f846aa81977cff97cd6decbeff8ee37ff93244608f699828708f3a35e02e30dfca08527e35bfa987279aade,English,en,female,thirties,us,3,5
id03963,efa36a793f8891ea7c6458e8a595c7037e00ff7dea0662e5dd53dae91b3df0777215484e35f1d7fab513569ec2900547a07b1a8ec01bd73e4c9e97ad6726526a,English,en,female,twenties,nan,2,13
id06833,174b345eb1a99c3828debccabe8839741ea39f732fa761c03adf55da4318046dd62295b9677811287f1743ead3f1148d5ed5d27c8e96a6e667043d135a19a93d,English,en,female,sixties,us,3,3
id05888,8dbb956d954a2457126702ee3e62bcf47d660ebb1a3ff2bb6dbed5374cbdc7b19d916653b5cd319dc91c00c5c9d4821a12a6318c716a8521a0769fc06913be02,English,en,female,twenties,other,3,5
id04488,25def3f2c26c193df255c95986eb49344030da9a0a5690955cb16e5ca930fdb7be158487aad4f8c727513efbcf9264950bedc0ece850ef29a344e0965f8b8cce,English,en,female,twenties,nan,2,10
id06561,5beeeba01ff859da94ffa083cfc693fad02d6ed48d91c0018afc5b7341c373aa9732fc536edc2b30470732e07a79aa9302b7cf138c024f6a339bd4d75d042194,English,en,female,thirties,nan,2,4
id03652,c047f42fd2223c08a96248388cdc2425e69d5d132624fd8c957943d62cd995c54c1dc3452a9279c05ebefd688d1342102af251ced9404a64f9bb3e0c1fdf3ced,English,en,female,twenties,indian,3,15
id06641,82d46ce65f423737c6e970ad5d8ea5d262b0dc217fd5395bf7b6714604440354425543b4d6b71d27c2f4c3ebae8b9ff02ba39a26dfabdc35aee8659965625df1,English,en,female,twenties,other,3,4
id01499,bfcb49f84296926d9625e41320762647558cb5ed8e1b146c6bbbb82a45dfdb8e77457b79406434320387fc6464498e593e6bfaed9613a35b595082eca628010c,English,en,female,twenties,us,3,49
id06564,79595e2d24052a67d567492cc9c1c2cdbdddfb393b4500a180142c27c7bd75391180c18d2973a2fdafe658b2338ec12722bac9aaa0c8e67313430fbc08b80850,English,en,female,twenties,canada,3,4
id01914,0b64cedb9abde3a51be4e679e74e75dc2726d689a370f82d53443b199de885672c4c1e8f0c57d73199cbf70d001bf9f68c15140c687d03eaa60de472f2cd1139,English,en,female,teens,england,3,37
id01165,8657801567e2df66e58f5bcfdfb0ebe2e32656eaf22fab42f05fbbbcfce4cebcbfb6c7436002c3264249eaa8b10e87f8220e79b75830084e6f7cca8725cd12ce,English,en,female,thirties,newzealand,3,63
id07563,2366cb8a6e06e0f953cc049c422c10b9eec926019c167e7b88e56d88fc71ee63b93cf06e70bb495a2a7d7439a23304287b897cc413c70b894b2e92cc3c59aa0d,English,en,female,teens,england,3,2
id04688,8858e396fdb39e41ea610ee2caa5f7100ff1d4bc0264a8aaa7b895b0b9683b27ddc58e9884f8b58e659a2e0b6921434f6d58df32a0d788c8c92d257ed8840002,English,en,female,twenties,us,3,9
id01521,5c65a4b8e1c4f23043007c76ac3fb4630dc99d562cce2dce7d4c6378b9a297ea8ca513a10c6888a2cda623f865f8c09f9d833238101492071a666529b3b56a15,English,en,female,nan,nan,1,48
id05052,daff0b6db0ecc547f06050869254cc47edd652ebcf8e5955a0724dd3a64b230a04f352840003a30fba0bdb04d80a8c52e07d1a0cadc3d6e4e30d3e921c95c527,English,en,female,twenties,malaysia,3,8
id05754,2a50063da05e3f1a02e8ac809ffce670d12c598ccfa973b4bed4ac784050dd04a6898ddafe6b82e2a71a77d51e76bc8f2c1c24719b8afb0cf3ce647e1e56dc8c,English,en,female,sixties,australia,3,6
id01234,dd07cddab248668bbff5901fb144b1b91fc2093d56f83e7fb74a4765e8b7d3ed9b611464084d203b41ac3f17c9201bc4fac5abf0136c07e3edaee47352d9f12b,English,en,female,thirties,philippines,3,60
id04967,d9d4cb69c3a0fe5195b1e1f59848f86d62a434ce448519f4b2bbcc0e1954365d77067b87812f65ec9ad663cc317081db9a2caaf301972db1bdff9ed4d1218d16,English,en,female,thirties,other,3,9
id04873,cb1449dbf2cf3c04a04f1d9bd2b049604c056e42d3a3bab047778cf08b9ca663fea33abba49a2c8c67177e47450051e6203c116ee3dfd7289de435d4b58ab0f3,English,en,female,twenties,us,3,9
id00350,e7dbf7f4ac96518681ef2d6e283c32cb5e416937d805afe4da4a8e8826553b733eef59050ec9edb98da07f032f09f947a1f58998e1950e4bad032a5648449505,English,en,female,thirties,us,3,189
id00461,68cd366d37b2c358fcef7fce9adebb5c1a932ff3c321dd9a817fc9aeec7c489ef94a962e130031f804278644c53a354f0550247bf91e303df565ee2c23776788,English,en,female,teens,us,3,149
id03536,32c91b831255927125230b53d60b2f326cbec768db167a8b6e00af4acee9cfdadca59831081726fe31814a17e03af0f14c1508831f6026df41c0a37e603f33b8,English,en,female,thirties,us,3,15
id00164,f748c3446cc12be48e26ebea896c3422ed8c447593cb4ebea1b829cb299d1bd5fb6d9d0b08be0d399a19a66dc5241d83603859cc01caa939d3dff5059e02abce,English,en,female,twenties,canada,3,325
id05449,6d9b90a98521e3920b3ddc4476515c0aa5759bb6050c36dc7eb3511eaa94936b23fbd4662f39a650abcf74ab6267fcd23ddfb5940eba189c6aa42bc9fb7dd412,English,en,female,twenties,us,3,6
id02213,ef9a54a98fc5a42fb89fa5cc5da613b6c56d369d1eba9db2f3b0e5355377e1dffa9683d0594db07fd3c6062a1bf574df8f1014a219046a61fef5c0dcf6f6a7ec,English,en,female,twenties,us,3,31
id02185,9d10d5dc5f2a82f397ddab6e899127abd58298296aa405fed6b14c92c051299429f725852bed724064ebb88a534fe354371dd6f4e1c1c4e92df18493a4bceea6,English,en,female,fifties,nan,2,31
id05434,a0f36da3324f02c5faee3c456d09ed2853aa670a1dc15925851867b049ac4f862e697dbdfd8a836f7fbcafa71d57a7c02b93361f9348447ade51ef22d0b03a08,English,en,female,twenties,bermuda,3,6
id05195,4771b96a280f6125921a4e5945c92dacc054919f7bbe169dc53b3eb157f8ad4d41a98d680215ccde4cfaa647a77ce8d1630e5a6d277cc763dc8bcff60a7bf48f,English,en,female,twenties,us,3,8
id04395,f7635038532682168192fb86406d945f533941843f08bde6093aa2c69a3d252cfebed90763829a4031a2894946e03194170da714a9b436f5e35243c695d60d81,English,en,female,teens,australia,3,11
id00365,bb11b3d2b69d5c672eb4924af6bf46447a193f29e08ae1bc0a834a271aaea698c9ab4583bb2cfef9d18d10a4ac043db1624968a1eb5fe33ded79f7e4e737f31a,English,en,female,sixties,african,3,183
id00389,3df789eb6659356886bcd8590150de0c5c2d4285db1685b039033938dedaa1b1e361eb196e73eecb81c6917aaf1ea41fa16e3075ba14a457ab5b08b08d0cc0e2,English,en,female,thirties,us,3,173
id03707,72b1cc6e95c569d61cdc897ab9edce978316d2ddb0692a3ae6bc77d39957e587a923e795fb4cd9ca9fd9ac40980608a09a27e0a71d3e7c3c1fb7102b10889b88,English,en,female,fifties,england,3,15
id00385,0250f1af60335491b77dbc168ec40e80cf4edada3f9a8f8dafd5a4744ec32a89f93319c4c1ee4dd1b0a561fb0d30a551cba73c9beaa48c30c924d42aa2ba65ad,English,en,female,thirties,us,3,169
id02263,92dddddd34ac1aea6439a2c72d5d669ff23acf462d528eec7a2fe434abcee6b1280f983616b9f441bcbe5e8744cdff4b07dde5e10f3ee451f36ea9247e156a3f,English,en,female,twenties,newzealand,3,30
id04094,34e48eef0434cf9444edec500fcd199aa08b6c59498e85d5427239ae6c4fd5f5cebf88f38da8271e804b385e889bef68ce3bcb761e74b85c31dee0efb949ec15,English,en,female,teens,us,3,12
id04855,a06c19fd3b2c5a566f140f9cd0a3edf076651dd1095b5a989d9c1e97108cce2bfa371b89cc2b389675328ef973c65cd7763dcdf9b7bedee3c28fb1cb3e327337,English,en,female,twenties,england,3,9
id02144,9b24b5da59bda6eb2dd540d53626b1d1b5842990406efe3ee256e8b909bf4d96181bd01cb704e84acae019cb418424495c5d5e0c54f7648be33a41fa9a596634,English,en,female,twenties,us,3,32
id03256,26b81d86e59b8496a6b3afae7ab4985b50f05344135869382c7dc5e592b9920672806faf06ff4da04b61af1cd92f1cfe5124fc3c99f20a11d1685ca51e384898,English,en,female,twenties,us,3,18
id03815,653da7c5612e517085805e051f5d4cbecaa86298cb05684b8498b6cb360d1b8a9ab707a5a9a82266427e33e5126f85cdd99c909eb01698494941642717e78041,English,en,female,thirties,australia,3,14
id05668,08a37826120f7d9825cd810b746724020f90be05acd7a940253ea8002f96e518fd79a73f2d96e95ea3998e778076451879c771ab9ddadf8d9366611a8711d081,English,en,female,twenties,wales,3,6
id01978,c462c003811725b796fd2fa9dd217c71b3d839a6d73e9f1ccd6379026dde584cb6862a4dec0530f9ce74feb1a07c5204026eef3cc955ffde49c01d0d85b416cd,English,en,female,sixties,us,3,36
id06349,40740f5f64850b9afb0d67c11d6c1db1e817074165a07de872705ec591ba2cd228ed3010327e7c95285dcea80bb118eeeab9cb39a323374644628a6e0b61ca93,English,en,female,twenties,nan,2,4
id06243,16774194ae429d28515370af47c4d01519d0bb262f989a4072333bcf653483bf8715c0d5cfcfaacf4c4da1b0af3994d3ac44ad804a5973f8966fa9965961e652,English,en,female,fourties,us,3,5
id05701,7d5d57e332ebe5c327a5673517f3cdf78eee6f9fb35f8b87df52a2f92c27bba3df303b25be9c2ebc371f3556e86e0752433eba0b82dceacf9e3298e162963f07,English,en,female,teens,us,3,6
id00488,e9c64d7bfc39e40f06c4ec36b1a61f428e2c77116374b6d7a6418d4069ce07200c450be4b47268ff5c97022e66b8aba9b1c594164d536d20f025d346459946a6,English,en,female,teens,us,3,143
id03048,c1d22f3acecfa6e00ef0bc0fa8c6b05130858d48b4508e96edcb2ad8f1566b8f13b3db464cb0794730415d074196b3448cfe5163092b64067f3015d5cd9a0c75,English,en,female,twenties,bermuda,3,20
id03466,52b8a59f6b96b7050755e84a806158b712f1ffa5c91833ab9d1c4f04edb583bba18cbdfc632ac2d28a6026a0f4ed4b99cc5b8f8750021e772c7dea8585e4f0a9,English,en,female,thirties,hongkong,3,16
id03895,06c99e5012c30e12d55e354c3bf31dd13fb2b806de438bd1e710b24af3816ca2eb467f592d5513665f383fda230b1d8a22d8860b4cc312c4aa6db496722448ef,English,en,female,sixties,us,3,13
id00295,76754358a3cd341831931a65e9c78f6493bccbfa3ba5cac9996537de7039d277043a963b01032ad5afb78be05ff82f4a66db4f91748ca9cde2cb4e1b8753135f,English,en,female,thirties,us,3,221
id01382,6c1bdef01eb8df8e9f8f23e72e4f254ca30b8b956609d4e9c9de349d9fd318575fbd0396ab5f7d446ca1857a1ed5207e257503a9427a58f0d5fbe0b575b78878,English,en,female,fifties,us,3,53
id04246,97463d7752ac365baa8a92b399fb29a2d1263f50a5488df98d21b7f46500c3e87cfe285d97d5bf95d630a172ae4b659da8319c52b6807d997ffc8043d4c2fe18,English,en,female,twenties,us,3,12
id01182,fe1d32a5b6df88f92afa4ed1c3598fa23d99497f11b4b299ad6876e91774cfe0397b538ffd87bc9c64995bb57f98e62a5559ccf602b5e4b0b346f455f249f91b,English,en,female,twenties,us,3,62
id01086,0ae84240d635ebb50f3b3445b3d9c7b29393d7d3573c38d90a6438d850788a9907e8fce4bcfda6461a46d2952b5cd5120e29ae4c743e8a4ac9bde825ec682ec3,English,en,female,twenties,us,3,68
id00681,93f623893e747d2bf1b17ec02718584b88b0ba9999af7da816245d3c22aba41b89305930fab59e47f26e4872cf2569b7a86fd6dc9bf9a2ca7860b1a0982d1f6c,English,en,female,fifties,canada,3,108
id06931,7540b8ef63a0620ddc26e904e8bbf5ffc080f4e234e21a9feb31268d6665e745ee6f4882e45d38d402062d0253ab800c00686951ad529e65fa527a52c0fafc88,English,en,female,fifties,us,3,3
id01867,291df04adfe4708cb8b9f2b6caf48cfb60b886e1985341dbeb8ae39c96f45dba7ac8a51a76c80fbe366ae90819be10ae1f43def6526b96f8b2071ceb7ebf3a88,English,en,female,twenties,us,3,38
