,id_user,hash_user,language_l1,language_l2,gender,age,accent,n_sensitive,n_sample,label
121,id01281,521c548e7e4ab8af95fd8d545f1bc850fbaa98277c7db07f0ac7a630f18ad3088e19ddc6b88ed36ea5c70a49795e88e726e42fc3f3ddc2ec7363ca5f86444456,Spanish,ca,female,old,ca_central,3,5,11970
122,id01276,0dadb073ca3fa87570992fefb2d83f887fb22f2a9c91a65f5e158357a081ca083f5be9e94c4cbad3957ec7cc5ab7e1523dc5afa5c08b0f7316e884d5a050e41b,Spanish,ca,female,old,ca_other,3,5,11965
123,id00176,2ce7b6bed079ad53e30600d4abbb1e17149cd900daab49ba05fe46e7c313f9ef488ede02d467c59cbf2a7d65c55d948eaf76d68c4d87b6a77132a94848ce5939,Spanish,ca,female,old,ca_central,3,139,10865
124,id00413,db8772287a913a1e84d974c0885a60c204dfa1668c9899f0684557d9ba19eeee7d400ec3a7847bd115a0bde9759f1e515333c0cf744ed5d18cdca9a261a7272b,Spanish,ba,female,old,ba_erdialdekoa_nafarra,3,41,11102
125,id00162,666d8a75b930da2206db122b9d213c565802c88080a92d1d4c31581ebc51c3c7e8df6c7e8c448e3ed85b88c2e5aaf23eb3a58c7e14d82dce0f7ae66b0ca65431,Spanish,"es,ca",female,old,,2,148,10851
126,id01089,081c905124fa92f06868dfc864c5a671246174e6ca80048aadd95937fd14b9fbc76870bb6c03fc589f92ff778416c29d8ea784b711e54a07cb248e6953588185,Spanish,ca,female,old,ca_northwestern,3,8,11778
127,id00317,2fb86f64fe9e1f876a1f2a673111ec62885ec89d4d10db0c7f3457aa0b6922da6bfd2b1652b4844971a86fcdbc7a26711139b2c102cb87984402868968691ab3,Spanish,ca,female,old,ca_central,3,62,11006
128,id00432,6887289bac06de4d391ad25ea02240f2ba5de211d69a3fa4302a3a284734f87755325464df178af3f79484b7c453600d312db1ba01c205d15cfdbc24778a3fc0,Spanish,ca,female,old,ca_central,3,38,11121
129,id00490,165b374dafb1cd1a970d351ae922a4918bd39691beee3e794cd46dd0e3805e600ea98ce7fb78e60afbecea8a513d46f7fc735ca45d78bd1d03fdbe8e42bf60d7,Spanish,ca,female,old,ca_central,3,30,11179
130,id00004,0da83aed14276e120e2581be32891bb088a22c272feb6f03b4bac1b827cccdbc8fee277a885f58e98931819e0d6171526c5fa7b2e788f68a2852e4d5314f613b,Spanish,ca,female,old,ca_central,3,3015,10693
131,id00029,dbe9efadf636bdd82f3ac2b3710653421e7cefca01b74012824b73f7368469fc4dd7e788b047920d4b3b7e4a486c732872ca11a75a89d1323337191ac2bc899e,Spanish,ca,female,old,ca_central,3,576,10718
132,id00008,0c6bf67821762116d753c9b48ebed8a2ccfa0a956d5dbf19feb0ac0bc2096154ca288ae7c5e324a3092db395cc24c64c6a4e4fb0e01429b7343cafc7ac1b2e13,Spanish,ca,female,old,ca_central,3,1664,10697
133,id00234,5269e8dff1a78aaa12a072091ab1aaaae8c8e1486f313969f890030bedabbc8885b07dcb9244f8104e91d8a90a8f8e4c25ca5abc53cc6512df4f5603e14af6b3,Spanish,ca,female,old,ca_other,3,99,10923
134,id01181,d93354dd534583770d15bc0d344e4568413a46bc72b896be3efe59b1a35ae6c0acf01a7edbc780f474a81125c0ce14a9dea50e9637bc48b86df0a16d0f331321,Spanish,ca,female,old,ca_northwestern,3,5,11870
135,id00984,d1390ef349112c12310bb8201c7c6bdebdda4767ecdb03058bb7cb455b44c25040d6b62842460108dbd1306e19692722230d90cee943176d0ced1322ec43b156,Spanish,ca,female,old,ca_central,3,10,11673
136,id00525,f9430271943f16b979fe9977f4aefe8ce94855c560bf500ad88d0ee8a3ccbda068e28d4dd1e8b5306520b2dddc2e276d2ab47539c2b46778cee8938856147d9d,Spanish,ca,female,old,,2,28,11214
137,id00068,16007d187c2d9cb7b839f3fdac357834a33954377b0f6b4fe8d5561854ef0a36ae35ea2c6f0df8ceec23002b3a610bb1c6b722b30efa9761a6a1586d9331f6f1,Spanish,ca,female,old,ca_central,3,318,10757
138,id00796,774c37870cf1a6d800d3a2e1e034239c8cbca25928c8400818fbdd816838c008118c38be54af3ffa70c3d64acef6d44ff7cf22998f3686bc46937d2714c0bc27,Spanish,ca,female,old,ca_central,3,15,11485
139,id00443,0d508564a7346b2c332cba4b81166e97bfdb7d94a0279914e93a367f6f2927844243c1f9dfe8ff952c676ace1b84fc6abad395ff6e8bd7de54215e2f21bd1cd4,Spanish,ca,female,old,ca_central,3,35,11132
140,id00526,0ff549425b52948267e8b8e5649cad23d4b7924ac4766cd58cff65b57df673fb3c73e245a64eb57ba1b95867e2961a8720be6350686aa5fa401a5a1a4026e912,Spanish,ba,female,old,ba_erdialdekoa_nafarra,3,28,11215
141,id00025,1f132294451c9c450ddacc80129b8aa20ab117d5402c76fa8036b9bb80603eeac21cddd58ccab4504b59c89b86692e930ef33f8aff1d4b12fee882763e50cff6,Spanish,ca,female,old,ca_central,3,639,10714
142,id01023,002db5bd2cc8ef292a4e94a81a18c9e005ef4fcb8ff0585166e6f37ac4ad7a6d0966e0f1b69cb17cfd9e7794f74f3301cae89d0afe69169d3c72881190fc209b,Spanish,ba,female,old,ba_mendebalekoa,3,9,11712
143,id00493,6d54ae3b4b3573d19b458212e577e615143f577ae74d332b7c07d02dc1dfb34e072d7e7bdd7bcd95b54d7afc2e683640db27c72ff0d35453b8f11727ff39268d,Spanish,ca,female,old,ca_central,3,30,11182
144,id00031,379d321bff71ebcd34792e8f4552d341f30a006b4765f8c6de4fa98d3ca416def88adbcb0253f5849f51793b3d7ca7e53700ec70b5a97e84ccd1f35a2a1fb6e5,Spanish,ca,female,old,ca_central,3,553,10720
145,id00216,fb72674b74867f08af325d036c661d09ffcb9ee0fb400fc71e4020e38d47b647e6a37e0038125cc85c1f66433f3b5ca827e4409d970ea92e7d4a987e41354b68,Spanish,ca,female,old,ca_central,3,109,10905
146,id01175,3863f92c64a56c28dd8f8a9245e36f7699ac9e2c2fa6ff3eb1b422a40ca4299cc129a918fd4309a0eca5291f3e57cf8359f766659578d29ad1c4b18012cae67e,Spanish,ca,female,old,ca_central,3,5,11864
147,id01032,ae967e18f5b533dbe1b56323b7fd53f999ef622324a1cbf15f0ee16cf2994f7bcbe3850702951644af4a7064b567a5a4d211e9ea81d90d0f86ec9173c7aa940e,Spanish,ca,female,old,ca_central,3,9,11721
148,id00565,5804dd0eba5168bdc8d2177031cfb6aca7817df0ff13170d8f5ae599ba8d3823974dde8515b3cd83555391573ef587722ec6d0bc1da57105ff23d85d6c71a687,Spanish,ca,female,old,ca_central,3,25,11254
149,id00956,85e36777cf5d8c7061990f6aab41c76250a2e7d979c0f605e6171d25f7c7083bf9ab2be011ca91a38f19a9ed7039f26d0f1205129c778187d0cfd967fce8ff72,Spanish,ca,female,old,ca_central,3,10,11645
150,id00183,281dfeea5c26f127aef51680489c5f650a2d2fc6f0f877553501ff662dcae67ba4c8056e1bb18014a592bbf05c011d95262a2abc8266d3a0b27469a96b340d99,Spanish,ca,female,old,ca_central,3,135,10872
151,id00499,1fee35efe5b6bbffcbff1a2d85f29b5c7a47c0a98522f5fe9f3e927dfea975eac0cfea5c913e3ad4bb7779a81e5a9f5785040bb7509358b51104b91d35029d77,Spanish,ca,female,old,ca_central,3,30,11188
152,id00795,fe2a4f3b2e7142fbb3118985899ae2cf4b5150c7da4528f7837e2f9a50ecd26f73002f8ee1217ec83ff25d31090fcdbd505e579fa98c6ead098956c24214b6f4,Spanish,ca,female,old,ca_northwestern,3,15,11484
153,id00666,c65ee8e3329233918d9bda4890fd9e859b524568e936a2edbb7cf21913b2ff0b44d246035b708aecd734eb5060baa7bbee59e1cec578afb324ac128d2d1b905b,Spanish,ca,female,old,ca_central,3,20,11355
154,id00533,cf3e9884b9e2bca9c6643d67f0d7ec4f84af44e1848f049e4c8634c4d797df313d2d5ca11c435679245fc70dd5a96a82189b87752e61f1e17c694a3c5c038456,Spanish,ca,female,old,ca_central,3,27,11222
155,id00164,731c421145e6be6608aabea92e93097d1556b34f20173ef322ca3436fcbb4df15eac443694960aa0b1775f8a376351535235f7285c9be1041e402ea54dd2db71,Spanish,ca,female,old,ca_central,3,147,10853
156,id01233,1ced6adff03e304d79a8378b5668c1be33975f634bba61a87e085a7f4ca4869308e6a3e0d814f0c7601db8a9d1e48127b9a46481a7a8a6419f50fac3f1955256,Spanish,ca,female,old,,2,5,11922
157,id00655,2ec2323ce6cefa0c9426ecdeff657f216ec49877dbfa594ef0a944b6b156bde81862f18e51b336e3049b662c06f69fadb23923646f17368e0d3cc1ae2c81a20e,Spanish,ca,female,old,ca_central,3,20,11344
158,id00542,0e4cc47501470cacd837c3656baea01ebea02511fdf8b26f6a26c4c8124244f7fd25267e1a38881a5325104db64bb784346d90a2ceb69bf7d0083c68736385f7,Spanish,ca,female,old,ca_central,3,26,11231
159,id00509,539646135a46b95dac440faf866f621c2fa239ef8bfd8df8514f747d8600edde431b3b8c2329eed865eeaa6d9f2b123f3aad2ce0cb206b79af04cf3493abfc2d,Spanish,ca,female,old,ca_central,3,29,11198
160,id01065,8b9397267742d52ce21328f5d535e09cda331251fa648ff7da91a74244e685afd86b25412e86065432d555ff743f6153622114d4176ab9abf9d462a30ade9933,Spanish,ca,female,old,ca_central,3,9,11754
161,id00945,f811d5b0c9dd4c8e51e70820153b7ebfbcf59d55d0af54d97e6ab69035de2f0af90e50370daec520378164f50d0c5a5f595927679bcfca3a93d64885334871cc,Spanish,ca,female,old,ca_central,3,10,11634
162,id00024,9d70b501ae8e1585e7de0a80a0bb1f39392b18174988261020061b0109e5e5a82b1e09e07e0e0e653faa619533aaa28358acc9830434046596fa4884abefb30d,Spanish,ba,female,old,,2,652,10713
163,id00916,49ef1b3cfbdbd3f5378c12715b33ea9c0862284a7911ed919f4c8df88e61c31ae5a4b6a14ae4ca79401710ce01c46354080350cf76cab4c8295e38a9cd81e12a,Spanish,ca,female,old,ca_central,3,10,11605
164,id00610,cf689b021a6cc5ae1d04db84068cc61c8b4c6a5158c2a1de79d02f7f24fe912d3c3ddfbf469e515003f39f166a8a3fa37ff20fec8dcf5f897f04b5be09c29e32,Spanish,ca,female,old,ca_central,3,22,11299
165,id00722,ec931fa43b3d02c80342732bfb9bc4d3bf8e60a870083cbd081dda66f566ce383b046e627cfcb3bb579724602e37cd20654703f943b35ba0f27aba851529515a,Spanish,ca,female,old,ca_other,3,17,11411
166,id00644,5a1af86a44f082834ab4c151bf07f3285ab3a53b07ca14422148c91d86f213068effef69eb8ba7e843bf93abf5e1a3e7c0d40375efa5a30b64b1bee9fcf420e2,Spanish,ca,female,old,ca_central,3,20,11333
167,id00977,e464ddb58b70560c86ae64e132cb17bd510c35077a5ce00dcd4a865f803bacdfa526b6de5be678855eea711fb4d3eadd0558f9210d758e5d60b717945328155b,Spanish,ca,female,old,ca_central,3,10,11666
168,id00773,2ab49f2219b836fc31a9148fb438f79e35e74b6b16b72c8b44edb5b13815ec94585682ee760aed31b65637165b2587c6fe168e3d49b1413d5372ed36504d8f8a,Spanish,ca,female,old,ca_central,3,15,11462
169,id00051,21ea5add38e0cc03e855dacc93a8751a3bf2b877e76b6aebf3349ed0e0d42759b6b752f7ab7b0e3795e0de81197a1e7a8d2ec236f448355d2ac34a1e2955cbaa,Spanish,ca,female,old,ca_central,3,406,10740
170,id00460,909b45658aa88f858b73701b5ef584e2284391c38e05db2cd131fa10940055e4db2824d1900165956f8da4ec67656abda8048123a49e3f4d15245236d6698b2f,Spanish,ca,female,old,ca_central,3,33,11149
171,id00318,48277d712cdb39c8de46c52d2df53f5e148090835d5e9856c38b70d73742a014bafef7e1cdae33b2ebeed414a388a2787100c78328a0f6202cb7c2c342648bea,Spanish,ca,female,old,ca_central,3,62,11007
172,id00220,41517e17c15a440f1eeb2272f3492b670778f4ef0d9e4f4973b970ef1c2123d3283e67367a7e9007223feab256af1e77b62ed8360043610dbc9891a06fea9669,Spanish,ca,female,old,ca_central,3,107,10909
173,id00697,24d6b5682f0a7b7f781816ec7db812f7dcb6a0a8f08748a190a6d287bf91b9bc2183706ba501b32833fdf6b5147fca7e9ffdd9df656e911982c41b3e8068a7dc,Spanish,ca,female,old,ca_central,3,19,11386
174,id00877,dcd03085b008cbaced9d07de54f81d048f3bf80d22666ad510870086bab7dc70fb2776d00b3b84eb2b7e93c898275112e01145fdfd774d2e9bb1b907da361ebc,Spanish,ca,female,old,ca_central,3,10,11566
175,id00399,1f169ae56972ae4b1507bb78fd4693766aaad4414c313375da878dd782c5fcbc2ae82c8f6b6be11a65604313c2021c742a9e97c40116978e106fe038f168a7c2,Spanish,ca,female,old,ca_central,3,45,11088
176,id00607,b31331aed61a7512dfa6e76add9074221142d906f88c1a7f2be56d5e9a666db5ded1ccb188781763fc66357b9abc44c3cdf9d61e75501b9358ca67a8142b8f4f,Spanish,ca,female,old,ca_central,3,22,11296
177,id00814,dfc24d665fa1d3f819dd63d64aade31648fe4e324ee924fa52bad2a1bfcb274ddb84201045fb677e50538eab145e06fc270f2f6486670a5441eb3cdbd20c85f3,Spanish,ca,female,old,,2,14,11503
178,id00696,ab0e915928987dea1e7306c0e818a58c12f20e7f0f78ca82c93af2af9554d840bf9f81f2038b4e7c7f215d35b2093abbbc3b006b1c440b4b98f1d472e1439727,Spanish,ca,female,old,ca_central,3,19,11385
179,id00998,164aa88c53c55a02264d78663abcd5ab8270f54cdc5555334426b43ad89678dd256cd3e6240148cb0de284011a59205418378b9fbc88d7461724afa52855b082,Spanish,ca,female,old,ca_northwestern,3,9,11687
180,id01294,9a33daaec04e50b45bac34a49a312ee0e6983b12cbf529a928c665b41e99f918d0c08c4e010169fbbb75c5966135463438dc3ecd48e6ddc0a330ec461c40bbcf,Spanish,ca,female,old,ca_central,3,5,11983
181,id00107,d5791ef1f34ef588b7f56cfeabf9d9a1d5a2213dd962aac36cc7ba2f077799ef8e59f2491fa845817ccf36540a348bb625488b9267035c5430464e0950196f1d,Spanish,es,female,old,es_rioplatense,3,211,10796
182,id01068,d04910843e6dfbe0580832b9a440e88c36823c18b55e5f93ef1870815f7bd5225731702cf40f3e950bff1e5c221c6d84521c4e0a1e5dd9e05f9eac552fc522c6,Spanish,ca,female,old,ca_central,3,9,11757
183,id00003,d98d182c89b465adb0fdd1cc5c2bcb22b81fcc4eb941977b667de22927ccc9a7876033008118957d803c83afb95595986bcc076e77483dd55dca91ce253ba010,Spanish,ca,female,old,ca_central,3,3573,10692
184,id00592,d2fc33b485d009de0d9697cfdd2579e10144fc26e3370dd5b10bcb660c8b657c541d2f9d9c5504656158e68f263dbb2e4aa0bb8ffdab0134a9e9f72160e94139,Spanish,ca,female,old,ca_central,3,23,11281
185,id00762,e95427ad863344ba8aa47dce61a67cd9be0e563605d5039c058970cb75e7afd347a282757efcba490f13b3a4c0225e33d5828a37fa2d2ab8fca5d65e82e89fd3,Spanish,ca,female,old,ca_central,3,15,11451
186,id01286,3c4ae99b9454091d3aea6cc3d28956fba3443070613911d60dc6c08b6e1e60e6e3cf3e00d4ab441cd4689eb549f98d9b0ec476bcf58369e00acf7d7081045a4b,Spanish,ca,female,old,ca_central,3,5,11975
187,id00296,1c4d6f1ba2b4fa8b2f0d29427255a2fa4db284e4216c48901365fff5101cb636de4ec133c4dcea6308811b4241e2ee13f0a16cced8e7d620aeb8137c13f5d76f,Spanish,ca,female,old,ca_central,3,69,10985
188,id01199,fde2eafee76827a91adb7b87b8e56e83cfcddc2bfc774b0940d83368921b511274eef60ac9d8251980f8feacb3e09e4cdcc75960e698fa461ce840f7a8ba3622,Spanish,ca,female,old,ca_central,3,5,11888
189,id00306,9101de4fc8c05e16c7f9265bccc78c437075e6a8f1d9e13415948665ab161453c48416962225bb9a806a7937f4a78721cafcd32dd8522578259742768b11431b,Spanish,ba,female,old,ba_mendebalekoa,3,66,10995
190,id00018,f2f359ea473c07070fd1e50d2fcfe3dc4f624f01678c35920b079660b2d5b9c1743259ae6129992cd3b99ec2cdda94a45e8710888488b196c6cd9c853e86e454,Spanish,ca,female,old,ca_central,3,964,10707
191,id01262,ff8ffbd5693b2db4aaad6000a3767d81a580e0ecf20085d3e7b16d1e201639c5ec922faefe817cea47b6a2660fbd759373ad491be6be3e01b03a6ab469acfc35,Spanish,ca,female,old,ca_central,3,5,11951
192,id00378,e942551e6bcf04d4bed30b13a01f0fcbdc7607394b95c228b54198a210edb8f54b3ae0fb7fdb1dee324989bfb37bcd0b622e17602af89b3e143a1ab40c66f3a6,Spanish,ca,female,old,ca_central,3,49,11067
193,id00993,34227d4f789cf554fd1603824f372a23ecf2c69706c14a1f84a1903f20c88d6c84274c34f7f1a14b636237da23dde54c4d7266f0ab785bd65c1edf3c178d9163,Spanish,ca,female,old,ca_central,3,10,11682
194,id01255,743643b245b111422f0c71dde0d74a73ace81b1eadaa7a233f0b2ebf09adfa27d7a2172e612c0854f96184d30610e920d2d93d3b75855bf72c1a3cf6163e4f57,Spanish,ca,female,old,ca_central,3,5,11944
195,id00834,b5f292fb24e08fb5b345ac7c78fa5160094214f156330eb42d19e3010394da612cf11419449118e624a038350fc705feb2afe0d9d750ad562ef380e047caed2a,Spanish,ca,female,old,ca_central,3,13,11523
196,id00579,7948c1c06e8de08eb68e3453d1c2727875699b12e13e78fd6e259d4e11a733ee72a1997bb4cc8f7eaef96a014da6bce7f544c08d4b3246e41e9bdc36c2709732,Spanish,ca,female,old,ca_central,3,24,11268
197,id00435,5a9a6481f1365def2919871790a95fdccbae145640f3b4b5e11d1d1370ed35c5a4c31e402b3b438892a6bfd9dfbbe2fc97056d2cc24f2ac412b3a5e1adb7003a,Spanish,ca,female,old,ca_central,3,38,11124
198,id00428,26a7a31c97041f56f2848a0dd9a300a9e7068bdad46c6cb3a3bb71d83a78aaeeaf96849145e649107f4e4e778cfc1f0a417ebc394b61526989035c419a44e1cc,Spanish,ca,female,old,ca_central,3,39,11117
199,id00181,9eea06cd18f3ede30f1f0d9ea553ba79f2f7436244de1eb683bea9fcd71fd1359480923b6a53364ffd9d5fdf5eecf6e917746feb6b1f185fe46282250aa2d569,Spanish,ca,female,old,,2,137,10870
200,id00587,0614167282105e4eb9d4c84d71e3976f70e3ab377562c5d74ca1045e64936d34dae7fb05ba4dc882a5b3452e52c8dfe96bd1380e0713eddc3a326f87bc8ae7ae,Spanish,ca,female,old,ca_central,3,24,11276
201,id00047,9fb127fbe4659174b52ef61778a705cc5a96c8f136445bd28c10ac79398ab9ea291852b627e285e828fe37aa23d05b13cf202f3f0cb4c272aba94dd1806802c9,Spanish,ca,female,old,ca_central,3,420,10736
202,id00498,d6c6b5b90e796a5835c8b832f01ab65b7187d4a00017494fada638c660efd2d9234ba07d83e679a025a28a28bcae28f2f898f39781aa56a839a543744d594223,Spanish,ca,female,old,ca_central,3,30,11187
203,id00347,bd0df72f554a3114cb73f8317a050a49c298714e5f5cf51cdc41fb5d232324ca113a4faf5197ba2b51331c9edf2346fdaaa91ca3433567e0a75176ff793f4329,Spanish,ca,female,old,ca_central,3,54,11036
204,id00534,b2baf15df3f0b4de8923b33fb0dc43889f2389239dd7c0c0602f614467f054d26a6caba3f663b6abe4a4b2d1a5ae55d64a584f1a87742006eddba793066587fb,Spanish,ca,female,old,ca_central,3,27,11223
205,id00870,c2d42c0f19ad766ac5419dd1eaf21507cc0e177b42f06b7c27acc6c2d9490ac3efdaf59d2b9aadaa583ca19fdca41cb50f87dbb0be658302121fc2cfd5647f3a,Spanish,ca,female,old,ca_central,3,10,11559
206,id00711,76383f56d9979837d4b3348f9f28877dd1ba58c1bd0ea839bdabf021428c2edfba46ff25558004c5183a73575eb126d4e0746a40e22ab15154d5d6f238a48ca5,Spanish,ca,female,old,ca_central,3,18,11400
207,id00497,3fa65c20821caded3f0cce52b376f237a4907bf135efbcb676e7679cc5218a1cc16e98f8cfbad61be9112ea4386993ac9cdc4897b8fc7861605049844590de22,Spanish,ca,female,old,ca_central,3,30,11186
208,id01192,eeac3e0ce29663638bbc1fcef1d804e240a7337bd4e016fdd1d06f71933a6d12678e08ce491353942ce3a28028c4fe2a86b35b242a6131d86989350ad996d1bc,Spanish,ca,female,old,ca_other,3,5,11881
209,id00123,466ee9e4de43cf223c003d046edfa86b6c177ceb2fd31201e287a86b4205812867912d850018aec97ca6de3fac81e2774194d2679be95412394ff1f7c63a230c,Spanish,ca,female,old,ca_central,3,191,10812
210,id01164,ebf25b83b12b26d2ac5c26b7c6bf1687e5e133e3529a751871216c560652a02c0aa67e2784510b280531e5110e864809b50010b9754b4cfeca5ed70397202a4e,Spanish,ca,female,old,ca_northwestern,3,5,11853
211,id00222,0b436ee8ed7ec3f70b0ba472845a08a34e59a75fad556ab39cc54a2a1738b7cbef3eec316463d70b928597696d9c93eb9d05e03f127552800d5989e7b582a2be,Spanish,ca,female,old,ca_central,3,106,10911
212,id00088,be24b3d821f3a7460809eec1aa017fb76a7fd5eb0094a713a033a1ba718432edd04cc1deaf8c548032e386710d34cf527e51a4daebb018e93b09aba65d6952ab,Spanish,ca,female,old,ca_central,3,249,10777
213,id00278,f1a68796b2aa3553be96743821a9f7753b573c72d9a20d7dba7253ebc743df32a17fafa0397c7e68163229298f82f56b0cb342a32ecb296894cf871e13a0d3ba,Spanish,ca,female,old,ca_central,3,77,10967
214,id00404,6d8836b28da0e8e8a184dfe87f94c15195632ae776db5f0eb33800b7ab4d8cbc9cc62c20ff2b71aa01f3d8329b6ef2bcacdb62925239bac9fc945178722b1350,Spanish,ca,female,old,ca_central,3,44,11093
215,id00872,343e1b7d722ceffbe154993997bd7cdbb6a9aa306233e8260d83be5b6c099841a25af3084bf5b3c017f08d968317ad88f9ad1ee4a1480264ea89dafdc74a6064,Spanish,ba,female,old,ba_mendebalekoa,3,10,11561
216,id00651,009a05a9e971f49fc37576ba2f3a90ca1c7b0e595cfaf924bfcb539d3ff0476b0e4288f8afa637da46bcb2203fb5261c78cd5f3c35b7a2bc2bf4fba8f5c90922,Spanish,"es,ba",female,old,es_nortepeninsular,3,20,11340
217,id00401,1c3264f394fa82900276d3b54cfe96d1eecc97fe45ca532bfd41c2a446d11be4ba38f031f34b95280da9414965aed874c505f838362e86429bb24ecaec370342,Spanish,ca,female,old,ca_northwestern,3,44,11090
218,id00880,ec83c46c937d9b08fb2ac9993db7c7fe6c399ca70e44e26d5f614b4f49e8e7e71f46b036e7d54b34a6c7015e27834672e7f04d0e59ea9639846042410562ab64,Spanish,ca,female,old,ca_central,3,10,11569
219,id00907,f0a374fa67980b688d90d311ce8e3d8311d6b711fd4cd01db9b5ca791774e3b1ff9705945ff7ef59f68f90b93c726713f6aba27a2ed75bc57b29fc71aeed914b,Spanish,ca,female,old,ca_central,3,10,11596
220,id00488,2daef3884b53e2d2d49a6ecf70608ca85064eb3082e6a36e52674fe4ef548b28453993b6ace644d20b3be1c8363939de71243551b7b93eab857c6a5f91ca34f2,Spanish,ca,female,old,ca_central,3,30,11177
221,id00635,08dd00282bc1f0c8943658cf5f70909b3184c23619d748f4b91593525eed07d754c5a7a685e8ad120c88422caa53f21271c8506be6a236f496166b88679b7ebf,Spanish,ca,female,old,ca_central,3,20,11324
222,id00583,0fc3a90675a43d39d6fdeb44285fe7c8e0e832a401e7ea43f04ba941b90d1a91f621d9c432f11e3e174205fd984f8e924410b2d8e5b53fcb91eebe78138a3e11,Spanish,ca,female,old,ca_central,3,24,11272
223,id00424,a8ed4955f70eaee8e15c9a656185cc903f61ced064d3c6ade062adae0ef8e350dc2690317d8a8763ffde178e5b2e4f40a252461dae3278cd08cb757cd1b5d38b,Spanish,ca,female,old,ca_central,3,39,11113
224,id00869,c56cab19b7834603e0edf0f90cc92998ec2b0dad80c4dbafb89c6a46fae693b8f54aa6da72d2b9b8265e3758411179e0be45acfe81771b8b818e9f84392ab1d7,Spanish,ca,female,old,,2,10,11558
225,id01198,2e61b71bd18855af267cf02470ab447ea119ffe7a00421b3e8e1ec90ef40639e206fcf353e3ea9a59fd8791f46d5dc64ab30a098b774779cb401e7721c69e36d,Spanish,ca,female,old,ca_central,3,5,11887
226,id00985,5fdbd87a6d0ae36e2d1725d722dd8eb0b5598f0d2bd30fd4b5dea939e5080ed4d0fa35c7eba52f6ee42f789a2fe21080e8b2372ce34c3f1ce286758f626f2fba,Spanish,ca,female,old,ca_central,3,10,11674
227,id00411,add0de4ce67d53840041ad5079beba76a887977fef3b155367703f02f1832ac9ac0a36282b615e35eb0eccc65fe5708f3d7cd65b8af127e1444e828e0d2ffe0f,Spanish,ca,female,old,ca_central,3,43,11100
228,id00382,6ae52ed98ab3ab7bbad7095d1f2e238e5a53071f194890ef645aa8f1ec540864ef0477c1004e1b2bba818bbeb18d250f1d3e348ca0f16cbab5169880d7fcc123,Spanish,ca,female,old,ca_balearic,3,48,11071
229,id00619,2dbacf0594c509fe76ba559f572b119cf60c8decc052fb97fa0e57990e5de33fdecaef9d2b68971c2fef072db095e85d2d369483f4fcb4d936dd2dd1a1310ff3,Spanish,ca,female,old,ca_central,3,20,11308
230,id00582,c08f02a8faa983cf1fbb258f52e8abd4487d3b999b0f170a439fb74efb3447994393ef985d1712787156ce222b05e77d2cdb5c1c5b9b1074fa38e87c2a3ea7d5,Spanish,ca,female,old,ca_central,3,24,11271
231,id00988,6d9942e0339489b7680ee14b2d2a8fb3daf1d1e20c2377c7297687d6502f93b2ea52682a3d5ebd289377c0486b2973078e771e3619a4748783c9ec890787387d,Spanish,ba,female,old,ba_erdialdekoa_nafarra,3,10,11677
232,id00953,a21e96017b2178eceef339ba0d3f849ead551517c3dba176726bbc16759f11a0fa95eaf6abf731a621fa43c820a97943ac48bda395961df8f3f0a348a39254ce,Spanish,ca,female,old,ca_central,3,10,11642
233,id01087,7c375bdb99720c2f6d1d1eb2ac3b3304571c4fe1b9512c2bb018cad455c70f087785b1d7e81a8a5976d785ef4b5b09708fac1061c3fd51da6f41ba9309fb0fa9,Spanish,ca,female,old,ca_other,3,8,11776
234,id00584,0408d549a4396381a20879c86edddadb5c3ff2b9369cda27ce26a202231fc0b632284147211cbd8bbc979abe35d3c3159c3a55d6028d8e54d1f8eb89c683246c,Spanish,ca,female,old,ca_central,3,24,11273
235,id00006,74a679bf6c4a1b5856a25780496812416383f0567afcbd9b411ae9a0abab47d466741bd925b03decd7da586c6ea9589c8f40208ac2a22fa4413d4ea6e1a6f0dd,Spanish,ca,female,old,ca_central,3,2305,10695
236,id00871,7fb32fc65d8a4046e533113de2d8fd82e2a7574e5fb03973845c78bfebad0dc5286bc70d071880cb01f5ed50ed04c93240f7691bedcaa2b1cb9d2cfa7876c567,Spanish,ca,female,old,ca_central,3,10,11560
237,id00261,54059ccba320e97995c1a72d144cc3974c7a7f686d4d522072f3203d383fc318520fb733031e44f5a0a512cf6314cbf71e03296177003f89dddf7c3684615426,Spanish,ba,female,old,ba_mendebalekoa,3,86,10950
238,id00963,37965512e6f784015ddeb0d6fa33200ea6bfff761e569eb58872897492c3f84f41ba77c1552958c269a8cc4c3186241f76e856fea0a4303d6c96e7a1e31a8322,Spanish,ca,female,old,ca_central,3,10,11652
239,id00887,b1ad4308e9e044814884d2470f4731003aabddbba88aa02eee1adab40c1950e9e929f5df1a3bef4e47fbceb80bba7aa925f86015f0d665e789717c397c840357,Spanish,es,female,old,,2,10,11576
240,id00536,fdac48a8d8372a1939fa79d38a6daec1a1560e70874d2f08e8af6dcb7c964d9c25b0bfe4623a195ef7abb93aa0025f9dd354e18c518f54618269ffb746f45260,Spanish,ca,female,old,ca_central,3,27,11225
241,id00245,25346e4b60c12799a2fda8607eaf0ce635105da59063fb42326b03136cec358e0f8bf80aee9eb86cbd2c598cbd36a4ab5fdbd773e33635cdcb866c19d616c8ab,Spanish,ca,female,old,ca_central,3,92,10934
